hour,traffic_volume_sum,traffic_volume_avg,records,temperature,humidity,wind_speed
2021-05-28 22:00:00,300,75.0,4,0.94,54.0,11.62
2021-05-28 23:00:00,259,64.75,4,0.94,54.0,11.62
2021-05-29 00:00:00,143,35.75,4,0.94,54.0,11.62
2021-05-29 01:00:00,98,24.5,4,0.94,54.0,11.62
2021-05-29 02:00:00,87,21.75,4,0.94,54.0,11.62
2021-05-29 03:00:00,70,17.5,4,0.94,54.0,11.62
2021-05-29 04:00:00,120,30.0,4,0.94,54.0,11.62
2021-05-29 05:00:00,25,25.0,1,0.94,54.0,11.62
2022-01-09 22:00:00,110,27.5,4,0.94,54.0,11.62
2022-01-09 23:00:00,66,16.5,4,0.94,54.0,11.62
2022-01-10 00:00:00,68,17.0,4,0.94,54.0,11.62
2022-01-10 01:00:00,32,8.0,4,0.94,54.0,11.62
2022-01-10 02:00:00,20,5.0,4,0.94,54.0,11.62
2022-01-10 03:00:00,14,3.5,4,0.94,54.0,11.62
2022-01-10 04:00:00,21,5.25,4,0.94,54.0,11.62
2022-01-10 05:00:00,36,9.0,4,0.94,54.0,11.62
2022-01-10 06:00:00,128,32.0,4,0.94,54.0,11.62
2022-01-10 07:00:00,334,83.5,4,0.94,54.0,11.62
2022-01-10 08:00:00,490,122.5,4,0.94,54.0,11.62
2022-01-10 09:00:00,431,107.75,4,0.94,54.0,11.62
2022-01-10 10:00:00,452,113.0,4,0.94,54.0,11.62
2022-01-10 11:00:00,484,121.0,4,0.94,54.0,11.62
2022-01-10 12:00:00,504,126.0,4,0.94,54.0,11.62
2022-01-10 13:00:00,517,129.25,4,0.94,54.0,11.62
2022-01-10 14:00:00,600,150.0,4,0.94,54.0,11.62
2022-01-10 15:00:00,670,167.5,4,0.94,54.0,11.62
2022-01-10 16:00:00,567,141.75,4,0.94,54.0,11.62
2022-01-10 17:00:00,595,148.75,4,0.94,54.0,11.62
2022-01-10 18:00:00,407,101.75,4,0.94,54.0,11.62
2022-01-10 19:00:00,393,98.25,4,0.94,54.0,11.62
2022-01-10 20:00:00,283,70.75,4,0.94,54.0,11.62
2022-01-10 21:00:00,192,48.0,4,0.94,54.0,11.62
2022-01-10 22:00:00,158,39.5,4,0.94,54.0,11.62
2022-01-10 23:00:00,96,24.0,4,0.94,54.0,11.62
2022-01-11 00:00:00,51,12.75,4,0.94,54.0,11.62
2022-01-11 01:00:00,18,4.5,4,0.94,54.0,11.62
2022-01-11 02:00:00,20,5.0,4,0.94,54.0,11.62
2022-01-11 03:00:00,20,5.0,4,0.94,54.0,11.62
2022-01-11 04:00:00,22,5.5,4,0.94,54.0,11.62
2022-01-11 05:00:00,29,7.25,4,0.94,54.0,11.62
2022-01-11 06:00:00,92,23.0,4,0.94,54.0,11.62
2022-01-11 07:00:00,251,62.75,4,0.94,54.0,11.62
2022-01-11 08:00:00,385,96.25,4,0.94,54.0,11.62
2022-01-11 09:00:00,370,92.5,4,0.94,54.0,11.62
2022-01-11 10:00:00,381,95.25,4,0.94,54.0,11.62
2022-01-11 11:00:00,380,95.0,4,0.94,54.0,11.62
2022-01-11 12:00:00,399,99.75,4,0.94,54.0,11.62
2022-01-11 13:00:00,422,105.5,4,0.94,54.0,11.62
2022-01-11 14:00:00,499,124.75,4,0.94,54.0,11.62
2022-01-11 15:00:00,506,126.5,4,0.94,54.0,11.62
2022-01-11 16:00:00,510,127.5,4,0.94,54.0,11.62
2022-01-11 17:00:00,453,113.25,4,0.94,54.0,11.62
2022-01-11 18:00:00,380,95.0,4,0.94,54.0,11.62
2022-01-11 19:00:00,300,75.0,4,0.94,54.0,11.62
2022-01-11 20:00:00,240,60.0,4,0.94,54.0,11.62
2022-01-11 21:00:00,129,32.25,4,0.94,54.0,11.62
2022-01-11 22:00:00,118,29.5,4,0.94,54.0,11.62
2022-01-11 23:00:00,65,16.25,4,0.94,54.0,11.62
2022-01-12 00:00:00,42,10.5,4,0.94,54.0,11.62
2022-01-12 01:00:00,28,7.0,4,0.94,54.0,11.62
2022-01-12 02:00:00,19,4.75,4,0.94,54.0,11.62
2022-01-12 03:00:00,14,3.5,4,0.94,54.0,11.62
2022-01-12 04:00:00,12,3.0,4,0.94,54.0,11.62
2022-01-12 05:00:00,33,8.25,4,0.94,54.0,11.62
2022-01-12 06:00:00,98,24.5,4,0.94,54.0,11.62
2022-01-12 07:00:00,244,61.0,4,0.94,54.0,11.62
2022-01-12 08:00:00,372,93.0,4,0.94,54.0,11.62
2022-01-12 09:00:00,363,90.75,4,0.94,54.0,11.62
2022-01-12 10:00:00,397,99.25,4,0.94,54.0,11.62
2022-01-12 11:00:00,358,89.5,4,0.94,54.0,11.62
2022-01-12 12:00:00,417,104.25,4,0.94,54.0,11.62
2022-01-12 13:00:00,445,111.25,4,0.94,54.0,11.62
2022-01-12 14:00:00,499,124.75,4,0.94,54.0,11.62
2022-01-12 15:00:00,566,141.5,4,0.94,54.0,11.62
2022-01-12 16:00:00,466,116.5,4,0.94,54.0,11.62
2022-01-12 17:00:00,474,118.5,4,0.94,54.0,11.62
2022-01-12 18:00:00,415,103.75,4,0.94,54.0,11.62
2022-01-12 19:00:00,324,81.0,4,0.94,54.0,11.62
2022-01-12 20:00:00,209,52.25,4,0.94,54.0,11.62
2022-01-12 21:00:00,165,41.25,4,0.94,54.0,11.62
2022-01-12 22:00:00,108,27.0,4,0.94,54.0,11.62
2022-01-12 23:00:00,66,16.5,4,0.94,54.0,11.62
2022-01-13 00:00:00,58,14.5,4,0.94,54.0,11.62
2022-01-13 01:00:00,34,8.5,4,0.94,54.0,11.62
2022-01-13 02:00:00,32,8.0,4,0.94,54.0,11.62
2022-01-13 03:00:00,22,5.5,4,0.94,54.0,11.62
2022-01-13 04:00:00,11,3.6666666666666665,3,0.94,54.0,11.62
2022-02-12 00:00:00,53,13.25,4,0.94,54.0,11.62
2022-02-12 01:00:00,33,8.25,4,0.94,54.0,11.62
2022-02-12 02:00:00,17,4.25,4,0.94,54.0,11.62
2022-02-12 03:00:00,26,6.5,4,0.94,54.0,11.62
2022-02-12 04:00:00,26,6.5,4,0.94,54.0,11.62
2022-02-12 05:00:00,47,11.75,4,0.94,54.0,11.62
2022-02-12 06:00:00,76,19.0,4,0.94,54.0,11.62
2022-02-12 07:00:00,98,24.5,4,0.94,54.0,11.62
2022-02-12 08:00:00,86,21.5,4,0.94,54.0,11.62
2022-02-12 09:00:00,92,23.0,4,0.94,54.0,11.62
2022-02-12 10:00:00,115,28.75,4,0.94,54.0,11.62
2022-02-12 11:00:00,124,31.0,4,0.94,54.0,11.62
2022-02-12 12:00:00,154,38.5,4,0.94,54.0,11.62
2022-02-12 13:00:00,158,39.5,4,0.94,54.0,11.62
2022-02-12 14:00:00,172,43.0,4,0.94,54.0,11.62
2022-02-12 15:00:00,158,39.5,4,0.94,54.0,11.62
2022-02-12 16:00:00,163,40.75,4,0.94,54.0,11.62
2022-02-12 17:00:00,148,37.0,4,0.94,54.0,11.62
2022-02-12 18:00:00,139,34.75,4,0.94,54.0,11.62
2022-02-12 19:00:00,155,38.75,4,0.94,54.0,11.62
2022-02-12 20:00:00,99,24.75,4,0.94,54.0,11.62
2022-02-12 21:00:00,83,20.75,4,0.94,54.0,11.62
2022-02-12 22:00:00,77,19.25,4,0.94,54.0,11.62
2022-02-12 23:00:00,63,15.75,4,0.94,54.0,11.62
2022-03-26 12:00:00,212,53.0,4,0.94,54.0,11.62
2022-03-26 13:00:00,194,48.5,4,0.94,54.0,11.62
2022-03-26 14:00:00,181,45.25,4,0.94,54.0,11.62
2022-03-26 15:00:00,188,47.0,4,0.94,54.0,11.62
2022-03-26 16:00:00,202,50.5,4,0.94,54.0,11.62
2022-03-26 17:00:00,193,48.25,4,0.94,54.0,11.62
2022-03-26 18:00:00,157,39.25,4,0.94,54.0,11.62
2022-03-26 19:00:00,133,33.25,4,0.94,54.0,11.62
2022-03-26 20:00:00,110,27.5,4,0.94,54.0,11.62
2022-03-26 21:00:00,102,25.5,4,0.94,54.0,11.62
2022-03-26 22:00:00,79,19.75,4,0.94,54.0,11.62
2022-03-26 23:00:00,48,12.0,4,0.94,54.0,11.62
2022-03-27 00:00:00,36,9.0,4,0.94,54.0,11.62
2022-03-27 01:00:00,27,6.75,4,0.94,54.0,11.62
2022-03-27 02:00:00,20,5.0,4,0.94,54.0,11.62
2022-03-27 03:00:00,16,4.0,4,0.94,54.0,11.62
2022-03-27 04:00:00,32,8.0,4,0.94,54.0,11.62
2022-03-27 05:00:00,34,8.5,4,0.94,54.0,11.62
2022-03-27 06:00:00,59,14.75,4,0.94,54.0,11.62
2022-03-27 07:00:00,95,23.75,4,0.94,54.0,11.62
2022-03-27 08:00:00,148,37.0,4,0.94,54.0,11.62
2022-03-27 09:00:00,177,44.25,4,0.94,54.0,11.62
2022-03-27 10:00:00,181,45.25,4,0.94,54.0,11.62
2022-03-27 11:00:00,244,61.0,4,0.94,54.0,11.62
2022-03-27 12:00:00,224,56.0,4,0.94,54.0,11.62
2022-03-27 13:00:00,251,62.75,4,0.94,54.0,11.62
2022-03-27 14:00:00,45,45.0,1,0.94,54.0,11.62
2022-11-18 13:00:00,87,87.0,1,0.94,54.0,11.62
2022-11-18 14:00:00,346,86.5,4,0.94,54.0,11.62
2022-11-18 15:00:00,340,85.0,4,0.94,54.0,11.62
2022-11-18 16:00:00,378,94.5,4,0.94,54.0,11.62
2022-11-18 17:00:00,350,87.5,4,0.94,54.0,11.62
2022-11-18 18:00:00,359,89.75,4,0.94,54.0,11.62
2022-11-18 19:00:00,334,83.5,4,0.94,54.0,11.62
2022-11-18 20:00:00,254,63.5,4,0.94,54.0,11.62
2022-11-18 21:00:00,185,46.25,4,0.94,54.0,11.62
2022-11-18 22:00:00,116,29.0,4,0.94,54.0,11.62
2022-11-18 23:00:00,124,31.0,4,0.94,54.0,11.62
2022-11-19 00:00:00,69,17.25,4,0.94,54.0,11.62
2022-11-19 01:00:00,60,15.0,4,0.94,54.0,11.62
2022-11-19 02:00:00,25,6.25,4,0.94,54.0,11.62
2022-11-19 03:00:00,18,4.5,4,0.94,54.0,11.62
2022-11-19 04:00:00,23,5.75,4,0.94,54.0,11.62
2022-11-19 05:00:00,34,8.5,4,0.94,54.0,11.62
2022-11-19 06:00:00,67,16.75,4,0.94,54.0,11.62
2022-11-19 07:00:00,97,24.25,4,0.94,54.0,11.62
2022-11-19 08:00:00,281,70.25,4,0.94,54.0,11.62
2022-11-19 09:00:00,339,84.75,4,0.94,54.0,11.62
2022-11-19 10:00:00,366,91.5,4,0.94,54.0,11.62
2022-11-19 11:00:00,331,82.75,4,0.94,54.0,11.62
2022-11-19 12:00:00,318,79.5,4,0.94,54.0,11.62
2022-11-19 13:00:00,336,84.0,4,0.94,54.0,11.62
2022-11-19 14:00:00,374,93.5,4,0.94,54.0,11.62
2022-11-19 15:00:00,388,97.0,4,0.94,54.0,11.62
2022-11-19 16:00:00,410,102.5,4,0.94,54.0,11.62
2022-11-19 17:00:00,379,94.75,4,0.94,54.0,11.62
2022-11-19 18:00:00,396,99.0,4,0.94,54.0,11.62
2022-11-19 19:00:00,355,88.75,4,0.94,54.0,11.62
2022-11-19 20:00:00,262,65.5,4,0.94,54.0,11.62
2022-11-19 21:00:00,217,54.25,4,0.94,54.0,11.62
2022-11-19 22:00:00,121,30.25,4,0.94,54.0,11.62
2022-11-19 23:00:00,132,33.0,4,0.94,54.0,11.62
2022-12-13 15:00:00,888,222.0,4,0.94,54.0,11.62
2022-12-13 16:00:00,955,238.75,4,0.94,54.0,11.62
2022-12-13 17:00:00,992,248.0,4,0.94,54.0,11.62
2022-12-13 18:00:00,985,246.25,4,0.94,54.0,11.62
2022-12-13 19:00:00,904,226.0,4,0.94,54.0,11.62
2022-12-13 20:00:00,810,202.5,4,0.94,54.0,11.62
2022-12-13 21:00:00,593,148.25,4,0.94,54.0,11.62
2022-12-13 22:00:00,517,129.25,4,0.94,54.0,11.62
2022-12-13 23:00:00,366,91.5,4,0.94,54.0,11.62
2023-01-14 12:00:00,830,207.5,4,0.94,54.0,11.62
2023-01-14 13:00:00,842,210.5,4,0.94,54.0,11.62
2023-01-14 14:00:00,891,222.75,4,0.94,54.0,11.62
2023-01-14 15:00:00,937,234.25,4,0.94,54.0,11.62
2023-01-14 16:00:00,960,240.0,4,0.94,54.0,11.62
2023-01-14 17:00:00,879,219.75,4,0.94,54.0,11.62
2023-01-14 18:00:00,863,215.75,4,0.94,54.0,11.62
2023-01-14 19:00:00,848,212.0,4,0.94,54.0,11.62
2023-01-14 20:00:00,851,212.75,4,0.94,54.0,11.62
2023-01-14 21:00:00,721,180.25,4,0.94,54.0,11.62
2023-01-14 22:00:00,604,151.0,4,0.94,54.0,11.62
2023-01-14 23:00:00,541,135.25,4,0.94,54.0,11.62
2023-03-15 11:00:00,55,27.5,2,0.94,54.0,11.62
2023-03-15 12:00:00,129,32.25,4,0.94,54.0,11.62
2023-03-15 13:00:00,152,38.0,4,0.94,54.0,11.62
2023-03-15 14:00:00,201,50.25,4,0.94,54.0,11.62
2023-03-15 15:00:00,178,44.5,4,0.94,54.0,11.62
2023-03-15 16:00:00,180,45.0,4,0.94,54.0,11.62
2023-03-15 17:00:00,169,42.25,4,0.94,54.0,11.62
2023-03-15 18:00:00,107,26.75,4,0.94,54.0,11.62
2023-03-15 19:00:00,63,15.75,4,0.94,54.0,11.62
2023-03-15 20:00:00,62,15.5,4,0.94,54.0,11.62
2023-03-15 21:00:00,63,15.75,4,0.94,54.0,11.62
2023-03-15 22:00:00,40,10.0,4,0.94,54.0,11.62
2023-03-15 23:00:00,16,4.0,4,0.94,54.0,11.62
2023-03-28 18:00:00,4852,1213.0,4,0.94,54.0,11.62
2023-03-28 19:00:00,4461,1115.25,4,0.94,54.0,11.62
2023-03-28 20:00:00,4178,1044.5,4,0.94,54.0,11.62
2023-03-28 21:00:00,3562,890.5,4,0.94,54.0,11.62
2023-03-28 22:00:00,3091,772.75,4,0.94,54.0,11.62
2023-03-28 23:00:00,2620,655.0,4,0.94,54.0,11.62
2023-03-29 00:00:00,2047,511.75,4,0.94,54.0,11.62
2023-03-29 01:00:00,1352,338.0,4,0.94,54.0,11.62
2023-03-29 02:00:00,1146,286.5,4,0.94,54.0,11.62
2023-03-29 03:00:00,1167,291.75,4,0.94,54.0,11.62
2023-03-29 04:00:00,1762,440.5,4,0.94,54.0,11.62
2023-03-29 05:00:00,3140,785.0,4,0.94,54.0,11.62
2023-03-29 06:00:00,4117,1029.25,4,0.94,54.0,11.62
2023-03-29 07:00:00,4360,1090.0,4,0.94,54.0,11.62
2023-03-29 08:00:00,4351,1087.75,4,0.94,54.0,11.62
2023-03-29 09:00:00,4196,1049.0,4,0.94,54.0,11.62
2023-03-29 10:00:00,3943,985.75,4,0.94,54.0,11.62
2023-03-29 11:00:00,4159,1039.75,4,0.94,54.0,11.62
2023-03-29 12:00:00,4204,1051.0,4,0.94,54.0,11.62
2023-03-29 13:00:00,4609,1152.25,4,0.94,54.0,11.62
2023-03-29 14:00:00,4625,1156.25,4,0.94,54.0,11.62
2023-03-29 15:00:00,4765,1191.25,4,0.94,54.0,11.62
2023-03-29 16:00:00,4709,1177.25,4,0.94,54.0,11.62
2023-03-29 17:00:00,3834,958.5,4,0.94,54.0,11.62
2023-03-29 18:00:00,4940,1235.0,4,0.94,54.0,11.62
2023-03-29 19:00:00,4756,1189.0,4,0.94,54.0,11.62
2023-03-29 20:00:00,4218,1054.5,4,0.94,54.0,11.62
2023-03-29 21:00:00,3585,896.25,4,0.94,54.0,11.62
2023-03-29 22:00:00,3133,783.25,4,0.94,54.0,11.62
2023-03-29 23:00:00,2947,736.75,4,0.94,54.0,11.62
2023-05-02 17:00:00,183,91.5,2,0.94,54.0,11.62
2023-05-02 18:00:00,305,76.25,4,0.94,54.0,11.62
2023-05-02 19:00:00,280,70.0,4,0.94,54.0,11.62
2023-05-02 20:00:00,209,52.25,4,0.94,54.0,11.62
2023-05-02 21:00:00,157,39.25,4,0.94,54.0,11.62
2023-05-02 22:00:00,154,38.5,4,0.94,54.0,11.62
2023-05-02 23:00:00,136,34.0,4,0.94,54.0,11.62
2023-05-03 00:00:00,91,22.75,4,0.94,54.0,11.62
2023-05-03 01:00:00,48,12.0,4,0.94,54.0,11.62
2023-05-03 02:00:00,34,8.5,4,0.94,54.0,11.62
2023-05-03 03:00:00,21,5.25,4,0.94,54.0,11.62
2023-05-03 04:00:00,24,6.0,4,0.94,54.0,11.62
2023-05-03 05:00:00,49,12.25,4,0.94,54.0,11.62
2023-05-03 06:00:00,106,26.5,4,0.94,54.0,11.62
2023-05-03 07:00:00,224,56.0,4,0.94,54.0,11.62
2023-05-03 08:00:00,161,40.25,4,0.94,54.0,11.62
2023-05-03 09:00:00,198,49.5,4,0.94,54.0,11.62
2023-05-03 10:00:00,203,50.75,4,0.94,54.0,11.62
2023-05-03 11:00:00,231,57.75,4,0.94,54.0,11.62
2023-05-03 12:00:00,254,63.5,4,0.94,54.0,11.62
2023-05-03 13:00:00,257,64.25,4,0.94,54.0,11.62
2023-05-03 14:00:00,251,62.75,4,0.94,54.0,11.62
2023-05-03 15:00:00,296,74.0,4,0.94,54.0,11.62
2023-05-03 16:00:00,354,88.5,4,0.94,54.0,11.62
2023-05-03 17:00:00,396,99.0,4,0.94,54.0,11.62
2023-05-03 18:00:00,382,95.5,4,0.94,54.0,11.62
2023-05-03 19:00:00,274,68.5,4,0.94,54.0,11.62
2023-05-03 20:00:00,212,53.0,4,0.94,54.0,11.62
2023-05-03 21:00:00,187,46.75,4,0.94,54.0,11.62
2023-05-03 22:00:00,137,34.25,4,0.94,54.0,11.62
2023-05-03 23:00:00,138,34.5,4,0.94,54.0,11.62
2023-05-04 00:00:00,108,27.0,4,0.94,54.0,11.62
2023-05-04 01:00:00,77,19.25,4,0.94,54.0,11.62
2023-05-04 02:00:00,48,12.0,4,0.94,54.0,11.62
2023-05-04 03:00:00,31,7.75,4,0.94,54.0,11.62
2023-05-04 04:00:00,39,9.75,4,0.94,54.0,11.62
2023-05-04 05:00:00,44,11.0,4,0.94,54.0,11.62
2023-05-04 06:00:00,114,28.5,4,0.94,54.0,11.62
2023-05-04 07:00:00,226,56.5,4,0.94,54.0,11.62
2023-05-04 08:00:00,205,51.25,4,0.94,54.0,11.62
2023-05-04 09:00:00,185,46.25,4,0.94,54.0,11.62
2023-05-04 10:00:00,217,54.25,4,0.94,54.0,11.62
2023-05-04 11:00:00,260,65.0,4,0.94,54.0,11.62
2023-05-04 12:00:00,254,63.5,4,0.94,54.0,11.62
2023-05-04 13:00:00,262,65.5,4,0.94,54.0,11.62
2023-05-04 14:00:00,241,60.25,4,0.94,54.0,11.62
2023-05-04 15:00:00,282,70.5,4,0.94,54.0,11.62
2023-05-04 16:00:00,349,87.25,4,0.94,54.0,11.62
2023-05-04 17:00:00,450,112.5,4,0.94,54.0,11.62
2023-05-04 18:00:00,371,92.75,4,0.94,54.0,11.62
2023-05-04 19:00:00,292,73.0,4,0.94,54.0,11.62
2023-05-04 20:00:00,206,51.5,4,0.94,54.0,11.62
2023-05-04 21:00:00,189,47.25,4,0.94,54.0,11.62
2023-05-04 22:00:00,180,45.0,4,0.94,54.0,11.62
2023-05-04 23:00:00,156,39.0,4,0.94,54.0,11.62
2023-05-05 00:00:00,118,29.5,4,0.94,54.0,11.62
2023-05-05 01:00:00,79,19.75,4,0.94,54.0,11.62
2023-05-05 02:00:00,137,19.571428571428573,7,0.9400000000000001,54.0,11.62
2023-05-05 03:00:00,217,27.125,8,0.94,54.0,11.62
2023-05-05 04:00:00,336,42.0,8,0.94,54.0,11.62
2023-05-05 05:00:00,695,86.875,8,0.94,54.0,11.62
2023-05-05 06:00:00,1382,172.75,8,0.94,54.0,11.62
2023-05-05 07:00:00,1975,246.875,8,0.94,54.0,11.62
2023-05-05 08:00:00,1799,224.875,8,0.94,54.0,11.62
2023-05-05 09:00:00,1613,201.625,8,0.94,54.0,11.62
2023-05-05 10:00:00,1563,195.375,8,0.94,54.0,11.62
2023-05-05 11:00:00,1621,202.625,8,0.94,54.0,11.62
2023-05-05 12:00:00,1732,216.5,8,0.94,54.0,11.62
2023-05-05 13:00:00,1749,218.625,8,0.94,54.0,11.62
2023-05-05 14:00:00,1882,235.25,8,0.94,54.0,11.62
2023-05-05 15:00:00,1708,213.5,8,0.94,54.0,11.62
2023-05-05 16:00:00,1712,214.0,8,0.94,54.0,11.62
2023-05-05 17:00:00,1755,219.375,8,0.94,54.0,11.62
2023-05-05 18:00:00,1719,214.875,8,0.94,54.0,11.62
2023-05-05 19:00:00,1671,208.875,8,0.94,54.0,11.62
2023-05-05 20:00:00,1576,197.0,8,0.94,54.0,11.62
2023-05-05 21:00:00,1440,180.0,8,0.94,54.0,11.62
2023-05-05 22:00:00,1128,141.0,8,0.94,54.0,11.62
2023-05-05 23:00:00,960,120.0,8,0.94,54.0,11.62
2023-05-06 00:00:00,740,92.5,8,0.94,54.0,11.62
2023-05-06 01:00:00,600,75.0,8,0.94,54.0,11.62
2023-05-06 02:00:00,546,68.25,8,0.94,54.0,11.62
2023-05-06 03:00:00,358,44.75,8,0.94,54.0,11.62
2023-05-06 04:00:00,403,50.375,8,0.94,54.0,11.62
2023-05-06 05:00:00,514,64.25,8,0.94,54.0,11.62
2023-05-06 06:00:00,732,91.5,8,0.94,54.0,11.62
2023-05-06 07:00:00,1009,126.125,8,0.94,54.0,11.62
2023-05-06 08:00:00,1256,157.0,8,0.94,54.0,11.62
2023-05-06 09:00:00,1417,177.125,8,0.94,54.0,11.62
2023-05-06 10:00:00,1563,195.375,8,0.94,54.0,11.62
2023-05-06 11:00:00,1654,206.75,8,0.94,54.0,11.62
2023-05-06 12:00:00,1629,203.625,8,0.94,54.0,11.62
2023-05-06 13:00:00,1711,213.875,8,0.94,54.0,11.62
2023-05-06 14:00:00,2334,291.75,8,0.94,54.0,11.62
2023-05-06 15:00:00,1465,183.125,8,0.94,54.0,11.62
2023-05-06 16:00:00,1583,197.875,8,0.94,54.0,11.62
2023-05-06 17:00:00,1533,191.625,8,0.94,54.0,11.62
2023-05-06 18:00:00,1514,189.25,8,0.94,54.0,11.62
2023-05-06 19:00:00,1446,180.75,8,0.94,54.0,11.62
2023-05-06 20:00:00,1417,177.125,8,0.94,54.0,11.62
2023-05-06 21:00:00,1461,182.625,8,0.94,54.0,11.62
2023-05-06 22:00:00,1310,163.75,8,0.94,54.0,11.62
2023-05-06 23:00:00,1149,143.625,8,0.94,54.0,11.62
2023-05-07 00:00:00,1004,125.5,8,0.94,54.0,11.62
2023-05-07 01:00:00,598,74.75,8,0.94,54.0,11.62
2023-05-07 02:00:00,452,75.33333333333333,6,0.94,54.0,11.62
2023-05-07 03:00:00,289,72.25,4,0.94,54.0,11.62
2023-05-07 04:00:00,266,66.5,4,0.94,54.0,11.62
2023-05-07 05:00:00,180,90.0,2,0.94,54.0,11.62
2023-05-08 07:00:00,429,429.0,1,0.94,54.0,11.62
2023-05-08 08:00:00,1641,410.25,4,0.94,54.0,11.62
2023-05-08 09:00:00,1370,342.5,4,0.94,54.0,11.62
2023-05-08 10:00:00,1223,305.75,4,0.94,54.0,11.62
2023-05-08 11:00:00,1214,303.5,4,0.94,54.0,11.62
2023-05-08 12:00:00,1309,327.25,4,0.94,54.0,11.62
2023-05-08 13:00:00,1554,388.5,4,0.94,54.0,11.62
2023-05-08 14:00:00,1571,392.75,4,0.94,54.0,11.62
2023-05-08 15:00:00,1384,346.0,4,0.94,54.0,11.62
2023-05-08 16:00:00,1269,317.25,4,0.94,54.0,11.62
2023-05-08 17:00:00,1372,343.0,4,0.94,54.0,11.62
2023-05-08 18:00:00,1300,325.0,4,0.94,54.0,11.62
2023-05-08 19:00:00,1396,349.0,4,0.94,54.0,11.62
2023-05-08 20:00:00,1373,343.25,4,0.94,54.0,11.62
2023-05-08 21:00:00,1030,257.5,4,0.94,54.0,11.62
2023-05-08 22:00:00,692,173.0,4,0.94,54.0,11.62
2023-05-08 23:00:00,509,127.25,4,0.94,54.0,11.62
2023-05-09 00:00:00,308,77.0,4,0.94,54.0,11.62
2023-05-09 01:00:00,205,51.25,4,0.94,54.0,11.62
2023-05-09 02:00:00,153,38.25,4,0.94,54.0,11.62
2023-05-09 03:00:00,150,37.5,4,0.94,54.0,11.62
2023-05-09 04:00:00,301,75.25,4,0.94,54.0,11.62
2023-05-09 05:00:00,669,167.25,4,0.94,54.0,11.62
2023-05-09 06:00:00,1302,325.5,4,0.94,54.0,11.62
2023-05-09 07:00:00,1841,460.25,4,0.94,54.0,11.62
2023-05-09 08:00:00,1634,408.5,4,0.94,54.0,11.62
2023-05-09 09:00:00,1465,366.25,4,0.94,54.0,11.62
2023-05-10 12:00:00,1057,352.3333333333333,3,0.94,54.0,11.62
2023-05-10 13:00:00,1586,396.5,4,0.94,54.0,11.62
2023-05-10 14:00:00,1621,405.25,4,0.94,54.0,11.62
2023-05-10 15:00:00,1308,327.0,4,0.94,54.0,11.62
2023-05-10 16:00:00,1426,356.5,4,0.94,54.0,11.62
2023-05-10 17:00:00,1493,373.25,4,0.94,54.0,11.62
2023-05-10 18:00:00,1509,377.25,4,0.94,54.0,11.62
2023-05-10 19:00:00,1336,334.0,4,0.94,54.0,11.62
2023-05-10 20:00:00,1315,328.75,4,0.94,54.0,11.62
2023-05-10 21:00:00,1049,262.25,4,0.94,54.0,11.62
2023-05-10 22:00:00,781,195.25,4,0.94,54.0,11.62
2023-05-10 23:00:00,503,125.75,4,0.94,54.0,11.62
2023-05-11 00:00:00,329,82.25,4,0.94,54.0,11.62
2023-05-11 01:00:00,197,49.25,4,0.94,54.0,11.62
2023-05-11 02:00:00,144,36.0,4,0.94,54.0,11.62
2023-05-11 03:00:00,165,41.25,4,0.94,54.0,11.62
2023-05-11 04:00:00,333,83.25,4,0.94,54.0,11.62
2023-05-11 05:00:00,671,167.75,4,0.94,54.0,11.62
2023-05-11 06:00:00,1303,325.75,4,0.94,54.0,11.62
2023-05-11 07:00:00,1821,455.25,4,0.94,54.0,11.62
2023-05-11 08:00:00,1603,400.75,4,0.94,54.0,11.62
2023-05-11 09:00:00,1474,368.5,4,0.94,54.0,11.62
2023-05-11 10:00:00,1412,353.0,4,0.94,54.0,11.62
2023-05-11 11:00:00,1369,342.25,4,0.94,54.0,11.62
2023-05-11 12:00:00,1481,370.25,4,0.94,54.0,11.62
2023-05-11 13:00:00,1558,389.5,4,0.94,54.0,11.62
2023-05-11 14:00:00,702,351.0,2,0.94,54.0,11.62
2023-05-22 01:00:00,169,84.5,2,0.94,54.0,11.62
2023-05-22 02:00:00,293,73.25,4,0.94,54.0,11.62
2023-05-22 03:00:00,258,64.5,4,0.94,54.0,11.62
2023-05-22 04:00:00,315,78.75,4,0.94,54.0,11.62
2023-05-22 05:00:00,721,180.25,4,0.94,54.0,11.62
2023-05-22 06:00:00,1026,256.5,4,0.94,54.0,11.62
2023-05-22 07:00:00,1068,267.0,4,0.94,54.0,11.62
2023-05-22 08:00:00,869,217.25,4,0.94,54.0,11.62
2023-05-22 09:00:00,817,204.25,4,0.94,54.0,11.62
2023-05-22 10:00:00,744,186.0,4,0.94,54.0,11.62
2023-05-22 11:00:00,717,179.25,4,0.94,54.0,11.62
2023-05-22 12:00:00,726,181.5,4,0.94,54.0,11.62
2023-05-22 13:00:00,613,153.25,4,0.94,54.0,11.62
2023-05-22 14:00:00,705,176.25,4,0.94,54.0,11.62
2023-05-22 15:00:00,796,199.0,4,0.94,54.0,11.62
2023-05-22 16:00:00,665,166.25,4,0.94,54.0,11.62
2023-05-22 17:00:00,886,221.5,4,0.94,54.0,11.62
2023-05-22 18:00:00,1006,251.5,4,0.94,54.0,11.62
